,TrueEnergy,DNNEnergy
10155,4999.420,436.456
10156,316.512,346.330
10157,483.663,32.546
10158,942.142,515.362
10159,1911.570,640.532
10160,1838.030,434.237
10161,702.708,662.067
10162,669.594,540.580
10163,277.097,38.455
10164,1045.310,771.554
10165,1425.670,1276.078
10166,1364.780,1130.309
10167,655.058,1232.001
10168,2100.420,545.670
10169,836.121,1320.585
10170,1007.830,1279.236
10171,382.768,352.687
10172,1701.390,706.215
10173,310.705,233.268
10174,440.915,678.370
10175,689.985,149.050
10176,717.163,343.422
10177,371.121,220.637
10178,440.107,337.355
10179,357.928,265.170
10180,776.297,593.072
10181,1204.580,509.271
10182,1362.380,1160.916
10183,1733.950,607.669
10184,506.304,514.652
10185,289.537,64.656
10186,450.358,295.205
10187,420.261,333.637
10188,996.499,1220.652
10189,268.430,353.888
10190,451.725,1415.457
10191,301.815,178.091
10192,4135.930,545.361
10193,335.784,238.640
10194,408.224,345.239
10195,280.629,356.847
10196,323.793,505.871
10197,355.132,235.188
10198,403.293,338.762
10199,717.804,606.471
10200,625.251,1098.963
10201,1595.770,480.132
10202,305.824,260.259
10203,768.106,1068.937
10204,232.163,259.334
10205,442.530,545.826
10206,617.796,582.265
10207,347.037,207.032
10208,323.640,316.443
10209,840.330,1396.524
10210,1004.190,902.568
10211,4449.440,1271.314
10212,1272.350,1167.593
10213,456.398,326.146
10214,344.574,207.294
10215,672.319,580.294
10216,295.465,145.649
10217,377.973,238.676
10218,284.113,356.691
10219,521.985,239.050
10220,687.017,1354.526
10221,287.403,234.191
10222,671.961,424.755
10223,243.807,234.293
10224,271.267,361.673
10225,347.914,234.314
10226,216.689,251.038
10227,1189.700,489.748
10228,1060.050,1205.317
10229,236.632,68.746
10230,534.420,334.859
10231,235.360,276.724
10232,978.610,702.016
10233,321.509,202.911
10234,317.721,160.359
10235,229.580,342.577
10236,2054.900,1524.632
10237,429.839,276.675
10238,494.096,365.776
10239,736.811,666.786
10240,276.503,377.038
10241,353.026,135.400
10242,1179.490,1798.034
10243,3814.040,667.503
10244,372.168,385.370
10245,396.609,191.643
10246,2259.510,514.683
10247,379.508,401.864
10248,589.645,421.342
10249,651.236,1223.071
10250,331.608,489.646
10251,654.989,561.700
10252,787.574,1419.467
10253,522.789,536.663
10254,580.626,514.614
10255,1350.810,606.869
10256,375.986,449.729
10257,1953.010,390.454
10258,382.421,126.602
10259,385.856,243.946
10260,3742.030,807.226
10261,315.462,299.952
10262,272.869,352.567
10263,441.769,1147.009
10264,392.488,421.557
10265,490.073,278.242
10266,1541.650,854.454
10267,278.503,270.419
10268,311.198,178.895
10269,244.153,115.646
10270,3387.530,547.986
10271,242.798,318.688
10272,164.723,365.743
10273,753.444,1291.696
10274,285.859,315.140
10275,707.761,1391.660
10276,1004.080,1286.756
10277,437.570,547.270
10278,558.501,670.527
10279,3629.900,628.879
10280,3936.270,1261.996
10281,1299.860,447.895
10282,771.556,627.762
10283,572.940,544.741
10284,479.969,1046.045
10285,294.545,338.256
10286,437.446,889.213
10287,401.588,176.166
10288,790.590,260.602
10289,380.967,159.941
10290,220.624,322.239
10291,1389.510,555.827
10292,1898.660,1310.743
10293,393.427,225.755
10294,473.771,1003.352
10295,759.366,1169.090
10296,617.184,531.531
10297,1292.060,744.739
10298,366.460,628.091
10299,305.302,219.592
10300,3928.610,312.602
10301,294.913,390.229
10302,381.079,232.478
10303,604.217,528.832
10304,2225.660,746.230
10305,463.435,384.313
10306,298.060,280.342
10307,558.397,692.272
10308,688.273,547.030
10309,756.729,1070.468
10310,477.509,551.594
10311,529.036,347.330
10312,738.827,583.841
10313,220.144,142.056
10314,699.762,874.913
10315,731.172,547.312
10316,4835.130,820.236
10317,310.630,187.448
10318,515.034,403.359
10319,718.355,715.012
10320,1033.630,439.539
10321,380.537,277.959
10322,218.803,325.518
10323,310.849,325.496
10324,1617.180,827.634
10325,244.690,102.940
10326,336.394,378.018
10327,892.292,486.455
10328,660.589,803.447
10329,274.214,389.378
10330,464.645,331.630
10331,235.123,273.825
10332,366.117,300.427
10333,467.546,419.311
10334,336.685,370.413
10335,505.955,669.344
10336,716.726,1219.320
10337,389.972,369.808
10338,467.887,731.490
10339,981.502,1102.290
10340,522.862,1171.359
10341,257.081,298.657
10342,1693.910,960.208
10343,390.001,299.131
10344,313.608,510.958
10345,598.968,323.572
10346,604.034,310.109
10347,933.770,404.527
10348,675.392,508.873
10349,3787.350,998.977
10350,418.622,260.314
10351,486.323,680.421
10352,492.457,1077.568
10353,452.668,353.554
10354,350.247,182.579
10355,517.841,237.178
10356,596.119,686.794
10357,384.878,533.140
10358,297.374,147.947
10359,692.015,359.537
10360,301.440,595.092
10361,205.452,334.055
10362,351.261,373.355
10363,1069.230,227.378
10364,578.872,376.693
10365,726.796,426.197
10366,318.501,361.841
10367,328.559,420.810
10368,340.067,291.580
10369,466.550,470.764
10370,1552.640,767.968
10371,730.231,267.235
10372,837.489,413.253
10373,2034.820,1466.965
10374,1762.060,707.357
10375,259.300,101.227
10376,527.255,414.693
10377,446.159,1001.253
10378,666.908,1230.639
10379,346.623,130.956
10380,576.482,588.261
10381,1024.940,495.403
10382,248.770,255.212
10383,254.977,270.691
10384,348.484,30.368
10385,2755.020,660.025
10386,661.749,1524.156
10387,571.043,1514.280
10388,312.932,402.757
10389,1284.960,551.380
10390,786.823,233.597
10391,751.711,1290.072
10392,1094.100,1085.337
10393,465.903,539.397
10394,897.993,289.914
10395,3947.030,411.477
10396,348.417,190.313
10397,1287.910,407.004
10398,1877.220,660.477
10399,317.397,578.455
10400,315.963,125.504
10401,659.276,1206.050
10402,1096.280,362.983
10403,2199.270,420.195
10404,586.739,330.479
10405,345.770,207.414
10406,947.072,931.090
10407,293.028,255.358
10408,396.334,229.495
10409,466.087,401.697
10410,3459.360,553.661
10411,336.451,422.508
10412,353.411,1292.765
10413,356.490,171.819
10414,286.033,381.690
10415,262.221,248.661
10416,258.767,252.001
10417,820.428,574.849
10418,548.550,557.062
10419,4203.160,411.333
10420,2253.150,688.270
10421,375.644,253.008
10422,359.737,276.048
10423,470.445,251.375
10424,487.098,838.987
10425,474.173,481.980
10426,999.257,497.189
10427,327.100,472.448
10428,372.067,494.257
10429,733.819,781.061
10430,384.606,377.695
10431,638.914,356.366
10432,937.471,1393.082
10433,3423.580,1093.046
10434,401.197,260.255
10435,415.924,716.800
10436,392.044,1136.287
10437,334.607,243.703
10438,312.652,86.126
10439,358.452,359.955
10440,384.267,69.680
10441,2964.730,223.311
10442,681.599,972.301
10443,755.321,494.548
10444,536.557,374.838
10445,202.686,147.298
10446,1882.350,458.478
10447,731.111,342.540
10448,293.279,351.514
10449,287.179,317.375
10450,373.930,218.285
10451,427.907,683.340
10452,702.870,211.162
10453,893.420,413.820
10454,526.640,468.201
10455,538.166,424.691
10456,198.383,173.433
10457,811.823,527.050
10458,1073.920,386.590
10459,443.990,662.327
10460,481.399,430.907
10461,499.267,489.507
10462,447.379,134.703
10463,1581.960,875.589
10464,672.893,360.691
10465,459.685,35.586
10466,588.806,463.307
10467,850.916,532.428
10468,379.177,407.795
10469,4948.630,1109.161
10470,789.727,1101.606
10471,425.468,1041.234
10472,874.211,501.238
10473,995.533,457.436
10474,1070.700,993.776
10475,187.819,319.465
10476,538.272,575.005
10477,546.337,334.715
10478,627.925,440.401
10479,997.200,941.811
10480,931.527,506.258
10481,397.008,393.565
10482,135.639,219.593
10483,1920.800,421.722
10484,449.529,374.227
10485,244.833,72.808
10486,869.408,599.229
10487,4098.900,281.347
10488,665.926,428.984
10489,478.234,48.354
10490,446.529,222.723
10491,260.588,308.997
10492,2153.400,1205.902
10493,445.581,343.872
10494,484.557,437.036
10495,394.986,549.934
10496,243.703,394.608
10497,680.350,968.964
10498,725.552,1038.238
10499,534.995,441.413
10500,1395.360,1146.244
10501,401.885,293.648
10502,1905.010,246.511
10503,704.148,1084.289
10504,475.584,290.795
10505,329.827,336.693
10506,260.865,359.970
10507,309.323,282.526
10508,1723.230,1367.672
10509,430.239,452.396
10510,1401.540,888.247
10511,679.365,303.695
10512,290.400,326.036
10513,279.669,151.392
10514,638.613,616.486
10515,234.208,257.004
10516,696.643,1170.493
10517,386.221,434.449
10518,869.058,711.350
10519,355.463,371.851
10520,526.866,1213.071
10521,250.706,207.093
10522,2251.560,548.605
10523,227.600,83.123
10524,385.250,380.708
10525,1238.500,672.034
10526,2033.020,976.834
10527,492.956,636.242
10528,1160.280,687.636
10529,317.635,189.078
10530,275.640,221.224
10531,1228.280,410.285
10532,1047.870,593.943
10533,801.147,563.581
10534,2085.200,659.911
10535,1390.310,624.452
10536,1005.890,982.401
10537,480.931,412.546
10538,3279.990,1476.134
10539,284.947,341.059
10540,311.503,183.571
10541,685.576,649.695
10542,1268.510,1206.223
10543,349.217,213.447
10544,395.487,133.103
10545,341.747,206.910
10546,551.331,315.942
10547,543.509,344.615
10548,436.533,382.975
10549,378.910,499.954
10550,409.275,675.621
10551,299.206,149.759
10552,571.157,228.931
10553,818.616,1044.158
10554,460.747,439.880
10555,225.128,305.683
10556,965.155,1406.131
10557,640.474,426.972
10558,367.791,379.184
10559,527.520,368.379
10560,1863.570,352.109
10561,260.986,373.905
10562,470.238,498.788
10563,457.613,236.570
10564,313.870,150.904
10565,1004.390,1405.975
10566,345.408,183.924
10567,379.080,300.570
10568,546.656,1069.009
10569,639.390,640.741
10570,300.132,358.102
10571,663.987,407.151
10572,269.969,172.498
10573,329.548,267.084
10574,400.880,1130.038
10575,709.904,374.860
10576,2381.480,674.778
10577,922.122,1249.251
10578,2398.750,1185.428
10579,266.997,120.193
10580,2057.620,874.696
10581,546.703,494.466
10582,614.860,997.773
10583,836.038,648.784
10584,1168.490,868.763
10585,299.881,222.963
10586,4374.670,519.918
10587,794.521,574.844
10588,455.640,696.322
10589,2092.030,1324.146
10590,462.674,279.164
10591,517.073,471.804
10592,879.850,336.422
10593,246.961,350.581
10594,1260.420,758.752
10595,417.319,735.213
10596,590.429,1066.113
10597,1560.060,567.605
10598,1844.740,321.269
10599,595.819,702.049
10600,394.561,45.489
10601,485.217,274.224
10602,2985.640,838.661
10603,278.990,190.272
10604,766.541,1243.462
10605,807.497,594.708
10606,795.748,496.496
10607,907.270,713.912
10608,949.291,772.857
10609,648.151,564.806
10610,672.742,605.776
10611,441.289,359.184
10612,341.126,315.959
10613,590.068,409.547
10614,251.854,284.318
10615,1418.440,1011.079
10616,918.946,833.688
10617,674.273,1002.488
10618,548.593,397.275
10619,471.636,329.127
10620,1364.120,334.569
10621,332.942,419.456
10622,384.850,230.441
10623,336.040,359.840
10624,651.297,347.839
10625,1878.400,1105.162
10626,352.626,448.124
10627,548.734,423.926
10628,561.879,484.347
10629,340.896,410.153
10630,2248.730,281.413
10631,658.610,515.190
10632,607.741,670.773
10633,518.544,1075.599
10634,558.453,778.177
10635,326.485,268.525
10636,694.119,547.065
10637,493.661,466.487
10638,639.781,785.625
10639,469.765,785.179
10640,857.652,400.449
10641,2225.900,507.928
10642,628.965,908.337
10643,562.536,460.398
10644,250.022,185.219
10645,564.341,1157.051
10646,204.812,394.885
10647,741.309,434.877
10648,533.834,1086.670
10649,1279.980,660.076
10650,323.757,134.533
10651,767.087,727.381
10652,351.509,395.324
10653,1967.330,670.240
10654,688.568,540.574
10655,417.412,295.814
10656,419.592,428.496
10657,824.143,580.363
10658,680.851,740.999
10659,586.615,1394.398
10660,314.330,170.014
10661,908.982,796.292
10662,312.208,237.802
10663,850.543,543.868
10664,1140.470,633.571
10665,223.224,477.971
10666,379.179,382.388
10667,356.340,458.692
10668,343.847,495.044
10669,407.987,591.367
10670,1239.400,961.369
10671,1071.280,486.372
10672,445.984,395.721
10673,540.584,556.056
10674,288.382,344.300
10675,337.363,396.391
10676,275.095,169.704
10677,739.266,972.242
10678,423.199,98.554
10679,304.874,154.709
10680,367.817,250.583
10681,918.504,659.152
10682,1154.090,359.850
10683,366.472,121.405
10684,309.489,167.418
10685,807.951,881.568
10686,767.877,1412.663
10687,191.349,253.500
10688,467.462,459.727
10689,259.630,180.825
10690,1141.770,842.377
10691,388.297,316.819
10692,486.681,405.402
10693,240.338,371.246
10694,470.186,502.886
10695,573.087,1418.536
10696,1668.600,1706.296
10697,662.533,1382.743
10698,1016.810,336.865
10699,234.554,172.140
10700,224.788,314.662
10701,465.240,444.880
10702,348.028,348.639
10703,1032.710,560.577
10704,383.262,318.189
10705,560.814,475.800
10706,370.044,322.311
10707,383.363,530.563
10708,292.665,388.871
10709,2093.200,429.713
10710,481.595,558.245
10711,392.724,322.705
10712,664.604,843.734
10713,685.484,461.940
10714,1092.500,358.216
10715,488.552,822.358
10716,992.000,1500.963
10717,3612.690,592.311
10718,368.323,190.739
10719,680.046,388.261
10720,551.547,565.849
10721,493.831,623.002
10722,264.513,313.156
10723,965.536,373.088
10724,1683.170,464.646
10725,668.354,347.396
10726,412.818,208.032
10727,463.531,575.307
10728,306.403,248.094
10729,516.652,445.337
10730,752.869,1576.215
10731,242.045,251.136
10732,552.474,1256.118
10733,575.592,1020.021
10734,607.416,648.206
10735,280.895,97.960
10736,1215.480,624.755
10737,2499.750,1360.902
10738,339.235,220.146
10739,859.151,274.170
10740,952.693,297.437
10741,571.184,592.006
10742,517.732,266.635
10743,413.013,330.866
10744,387.629,487.461
10745,474.548,354.993
10746,376.288,253.116
10747,219.225,342.004
10748,378.839,410.701
10749,222.218,328.137
10750,332.432,182.101
10751,889.557,384.752
10752,308.880,210.523
10753,449.485,775.808
10754,1334.610,605.497
10755,581.569,582.597
10756,462.051,647.570
10757,297.453,212.136
10758,288.195,169.573
10759,403.703,986.729
10760,608.031,1255.367
10761,432.273,536.359
10762,1406.660,677.278
10763,747.996,1415.975
10764,590.669,712.612
10765,1394.420,406.188
10766,667.101,601.352
10767,348.484,358.020
10768,362.943,22.178
10769,273.984,185.756
10770,989.923,532.792
10771,576.182,548.034
10772,433.168,519.661
10773,353.331,233.035
10774,307.655,75.790
10775,230.020,239.366
10776,346.178,268.091
10777,354.807,145.407
10778,256.970,367.283
10779,1337.230,925.169
10780,2147.060,723.197
10781,384.538,346.396
10782,504.005,1023.277
10783,838.802,1176.949
10784,618.741,1169.710
10785,3769.610,503.577
10786,442.930,413.944
10787,483.663,434.917
10788,380.844,191.931
10789,216.818,281.031
10790,398.989,592.566
10791,408.185,649.470
10792,328.217,163.979
10793,307.106,416.260
10794,572.991,615.842
10795,394.796,265.557
10796,686.263,453.293
10797,2300.180,427.531
10798,855.207,491.138
10799,625.811,476.947
10800,467.078,247.378
10801,414.981,438.627
10802,317.386,290.050
10803,2164.030,270.384
10804,402.226,615.373
10805,272.944,255.876
10806,633.694,519.446
10807,421.472,1115.341
10808,773.171,1073.599
10809,1652.090,1788.193
10810,1605.050,416.377
10811,268.095,316.302
10812,599.700,639.555
10813,446.740,354.811
10814,584.641,405.972
10815,370.352,524.188
10816,891.047,1564.685
10817,190.489,110.655
10818,513.383,270.008
10819,510.665,855.165
10820,230.916,552.493
10821,1394.720,813.537
10822,662.219,1313.253
10823,314.491,319.694
10824,307.519,320.098
10825,320.107,224.450
10826,361.491,430.548
10827,312.228,45.948
10828,318.048,179.076
10829,1185.830,361.155
10830,1430.430,1471.898
10831,3994.470,559.161
10832,260.478,160.648
10833,661.871,1165.143
10834,446.568,413.713
10835,246.147,339.147
10836,652.751,389.864
10837,654.341,257.472
10838,433.594,448.394
10839,730.645,813.713
10840,477.959,458.427
10841,478.259,171.646
10842,451.299,488.668
10843,407.181,596.700
10844,287.268,318.907
10845,502.148,360.388
10846,467.097,184.056
10847,380.683,247.866
10848,4108.370,908.836
10849,557.284,281.407
10850,384.084,336.865
10851,435.678,769.307
10852,771.925,256.766
10853,663.955,883.365
10854,1977.040,1209.851
10855,296.608,208.856
10856,384.216,42.433
10857,1296.270,477.395
10858,492.782,502.250
10859,1424.850,982.152
10860,1042.740,1472.064
10861,874.636,491.056
10862,402.180,639.801
10863,1207.290,862.090
10864,438.623,420.215
10865,1297.490,493.408
10866,563.528,1093.227
10867,300.466,371.566
10868,406.748,284.153
10869,388.262,517.751
10870,623.182,458.276
10871,375.695,506.177
10872,1159.300,536.390
10873,451.078,533.624
10874,508.325,1056.321
10875,660.737,471.971
10876,721.471,391.107
10877,956.149,826.400
10878,509.075,526.349
10879,2615.530,692.954
10880,335.791,339.674
10881,400.801,340.117
10882,1105.050,372.331
10883,1651.480,1549.941
10884,333.010,193.837
10885,188.510,332.123
10886,251.184,107.926
10887,2276.190,604.504
10888,263.670,162.443
10889,1227.060,1269.764
10890,1697.040,409.242
10891,657.440,1077.188
10892,2228.740,566.541
10893,344.648,465.296
10894,694.678,172.904
10895,717.444,473.984
10896,330.123,217.971
10897,263.989,96.662
10898,418.024,333.301
10899,288.772,310.985
10900,406.239,425.551
10901,328.922,406.062
10902,2634.850,325.247
10903,1491.830,1425.666
10904,712.893,475.857
10905,503.911,614.675
10906,1385.010,295.876
10907,400.930,433.208
10908,390.389,26.296
10909,254.875,310.526
10910,611.770,575.170
10911,835.471,561.015
10912,401.485,377.843
10913,1539.400,677.016
10914,797.329,1351.875
10915,1308.880,1669.226
10916,1826.790,1470.932
10917,648.542,355.318
10918,514.456,341.045
10919,611.512,1541.180
10920,322.792,278.264
10921,675.723,743.876
10922,299.992,366.901
10923,237.840,118.079
10924,295.314,162.302
10925,1498.680,1245.696
10926,402.942,240.656
10927,969.494,435.336
10928,284.638,280.982
10929,476.570,393.115
10930,522.652,86.283
10931,624.233,1233.528
10932,249.205,294.577
10933,1813.950,418.668
10934,1232.700,1224.815
10935,364.786,430.003
10936,251.912,266.296
10937,457.581,552.007
10938,1748.260,1655.548
10939,423.096,544.509
10940,452.957,446.910
10941,1212.710,365.675
10942,559.254,356.970
10943,1092.300,427.105
10944,514.404,921.103
10945,2315.350,590.909
10946,763.999,1342.313
10947,245.058,271.926
10948,583.709,244.377
10949,399.754,513.598
10950,1576.610,1105.657
10951,672.014,502.797
10952,240.465,338.689
10953,1360.250,1545.212
10954,1056.480,506.411
10955,692.772,612.984
10956,600.844,363.028
10957,486.279,373.611
10958,317.233,232.370
10959,284.057,154.051
10960,2622.090,1124.307
10961,334.278,193.864
10962,321.955,432.301
10963,426.839,583.419
10964,890.809,502.742
10965,1353.840,878.640
10966,302.949,167.509
10967,278.395,135.546
10968,667.292,488.130
10969,1157.490,1218.021
10970,658.626,563.975
10971,553.189,1463.018
10972,902.262,447.517
10973,534.698,407.418
10974,378.253,861.016
10975,484.774,313.517
10976,236.542,392.354
10977,665.229,992.907
10978,767.363,1524.572
10979,691.543,1016.213
10980,1560.140,680.424
10981,383.902,507.136
10982,1636.940,433.966
10983,333.199,420.248
10984,1220.680,656.956
10985,513.129,1279.426
10986,537.048,555.892
10987,218.073,86.808
10988,384.068,432.829
10989,1486.610,1250.077
10990,654.052,909.179
10991,456.498,452.070
10992,545.423,944.225
10993,391.095,325.526
10994,1971.800,553.691
10995,451.564,259.669
10996,579.189,1382.157
10997,366.578,257.371
10998,418.374,301.662
10999,896.703,1165.941
11000,362.316,279.488
11001,369.088,353.007
11002,1682.090,464.811
11003,442.472,500.336
11004,762.424,542.227
11005,579.809,658.724
11006,1118.230,564.261
11007,647.052,260.840
11008,368.561,958.184
11009,593.685,505.061
11010,577.201,757.140
11011,859.778,441.068
11012,293.238,373.402
11013,938.068,695.156
11014,237.375,297.469
11015,2857.390,298.484
11016,753.634,270.377
11017,1336.930,342.550
11018,4709.840,570.124
11019,1020.710,310.199
11020,623.216,464.222
11021,1331.780,1147.350
11022,913.646,266.897
11023,3084.620,959.630
11024,378.972,310.678
11025,161.508,288.289
11026,341.833,178.731
11027,778.645,667.808
11028,906.824,257.457
11029,884.687,953.229
11030,1211.010,596.513
11031,275.833,218.841
11032,707.630,790.474
11033,384.216,571.171
11034,195.805,309.987
11035,819.507,671.220
11036,370.161,402.768
11037,506.874,1088.455
11038,274.442,297.693
11039,568.068,810.385
11040,2817.000,1751.374
11041,1447.390,325.390
11042,279.414,428.143
11043,500.449,217.876
11044,311.401,359.755
11045,476.903,440.568
11046,1941.130,199.760
11047,800.666,1539.321
11048,377.189,274.160
11049,188.422,94.904
11050,482.130,499.400
11051,626.623,1377.949
11052,2754.730,669.095
11053,279.126,147.098
11054,259.370,278.452
11055,243.599,271.517
11056,1785.620,912.696
11057,883.942,443.454
11058,344.754,468.804
11059,1174.960,1139.703
11060,220.164,264.459
11061,185.126,137.996
11062,316.559,268.009
11063,1054.900,290.197
11064,797.346,1626.514
11065,501.193,474.031
11066,752.004,963.960
11067,2312.520,385.243
11068,446.881,550.421
11069,1142.610,402.607
11070,433.341,446.798
11071,317.910,173.084
11072,1030.880,1044.193
11073,899.449,438.913
11074,931.187,287.052
11075,295.585,356.221
11076,783.565,554.103
11077,389.111,527.400
11078,319.110,228.657
11079,491.205,232.950
11080,381.518,412.544
11081,473.197,569.681
11082,724.981,514.428
11083,914.419,1221.788
11084,631.094,348.202
11085,483.229,246.290
11086,629.570,1207.903
11087,308.867,373.274
11088,419.765,340.463
11089,381.186,456.846
11090,402.219,306.843
11091,356.689,181.903
11092,550.759,1321.274
11093,2922.860,1293.496
11094,282.307,166.955
11095,568.197,647.421
11096,544.331,527.398
11097,525.692,866.071
11098,482.947,453.014
11099,1541.060,628.389
11100,312.072,440.209
11101,460.815,416.435
11102,369.430,19.821
11103,599.188,593.216
11104,453.213,185.197
11105,906.399,1145.252
11106,291.304,326.224
11107,486.772,373.806
11108,473.852,502.599
11109,1171.760,454.399
11110,1034.610,440.254
11111,605.893,255.537
11112,280.713,137.997
11113,3210.950,909.551
11114,559.101,763.795
11115,295.871,392.969
11116,1097.800,457.899
11117,669.176,574.744
11118,484.502,714.639
11119,292.344,323.393
11120,636.504,654.650
11121,444.731,471.895
11122,620.175,377.734
11123,648.027,1199.231
11124,396.521,286.901
11125,3365.650,1289.031
11126,398.511,103.064
11127,588.322,1292.464
11128,367.017,291.596
11129,571.931,1266.392
11130,584.795,515.652
11131,256.080,218.409
11132,568.209,501.661
11133,600.231,560.784
11134,385.040,350.540
11135,1539.230,658.073
11136,233.583,109.298
11137,1149.650,875.216
11138,506.646,363.898
11139,600.323,339.718
11140,234.974,269.598
11141,640.494,261.622
11142,1528.440,1120.001
11143,587.662,319.260
11144,501.244,442.230
11145,403.904,614.825
11146,473.426,661.980
11147,471.813,325.403
11148,427.937,384.051
11149,587.652,484.548
11150,396.055,276.639
11151,721.269,1338.878
11152,374.006,507.582
11153,313.197,162.379
11154,600.522,106.576
11155,444.079,358.732
11156,267.026,416.238
11157,2281.270,222.124
11158,322.178,218.108
11159,399.669,323.425
11160,371.321,338.324
11161,766.491,660.364
11162,316.062,311.467
11163,562.863,565.346
11164,594.509,478.883
11165,687.276,963.703
11166,1862.820,294.403
11167,651.582,711.715
11168,515.496,1071.649
11169,306.523,386.823
11170,346.764,325.889
11171,189.679,88.398
11172,2969.510,902.062
11173,267.506,339.533
11174,447.610,486.355
11175,907.928,472.469
11176,1722.770,1542.455
11177,302.463,102.489
11178,709.688,643.499
11179,529.533,451.587
11180,548.771,1531.262
11181,425.578,518.222
11182,3279.270,959.895
11183,775.582,194.845
11184,415.090,428.057
11185,388.593,512.138
11186,1689.890,1323.588
11187,268.494,187.215
11188,509.428,1220.318
11189,994.907,654.713
11190,1115.570,490.041
11191,375.834,358.816
11192,817.502,1401.674
11193,247.242,2619.840
11194,763.266,202.999
11195,1027.230,376.862
11196,288.818,165.266
11197,576.823,333.937
11198,440.734,685.476
11199,369.682,272.835
11200,516.504,1060.358
11201,1025.260,1480.751
11202,422.251,788.918
11203,2764.090,709.364
11204,452.862,298.691
11205,221.394,323.219
11206,738.629,571.469
11207,445.099,1005.572
11208,791.132,1194.813
11209,965.165,935.372
11210,697.132,377.677
11211,2239.250,458.348
11212,3648.820,552.133
11213,216.712,176.681
11214,389.692,185.083
11215,355.802,220.945
11216,1213.340,454.162
11217,353.201,234.749
11218,424.621,419.544
11219,1253.650,583.527
11220,308.832,154.358
11221,335.925,444.373
11222,744.084,388.420
11223,557.418,1182.215
11224,942.500,1462.820
11225,458.298,471.616
11226,1068.280,421.335
11227,385.624,373.128
11228,656.109,1552.740
11229,440.181,300.476
11230,540.115,348.110
11231,303.216,126.688
11232,221.977,286.641
11233,561.724,375.619
11234,747.328,1391.445
11235,343.248,150.371
11236,282.191,466.999
11237,1923.210,1549.077
11238,1724.230,1491.668
11239,209.268,393.325
11240,447.887,771.714
11241,327.972,472.295
11242,478.859,986.099
11243,376.678,415.000
11244,1081.190,337.767
11245,599.377,1227.349
11246,632.015,405.716
11247,473.592,509.087
11248,467.516,1064.787
11249,569.232,818.899
11250,296.379,345.261
11251,264.455,414.626
11252,835.409,596.611
11253,1722.220,1532.498
11254,220.695,365.824
11255,981.045,1143.451
11256,261.042,239.526
11257,513.097,1120.485
11258,559.918,1061.650
11259,305.721,437.744
11260,492.007,547.186
11261,739.276,732.078
11262,707.389,542.910
11263,707.144,354.505
11264,1444.550,524.048
11265,914.872,455.556
11266,1518.720,1315.138
11267,339.437,421.672
11268,341.316,319.268
11269,1618.040,576.772
11270,454.148,487.592
11271,358.045,48.246
11272,4704.710,1616.228
11273,634.322,534.234
11274,324.609,246.635
11275,502.144,631.179
11276,1275.560,377.788
11277,307.161,236.458
11278,1004.830,472.639
11279,461.975,331.926
11280,635.335,227.845
11281,274.717,121.831
11282,190.430,170.794
11283,756.123,1130.120
11284,2989.910,1340.165
11285,354.506,607.287
11286,3592.410,458.914
11287,362.469,750.048
11288,351.355,782.905
11289,370.740,273.416
11290,473.686,476.035
11291,354.762,342.440
11292,736.911,530.805
11293,547.921,542.970
11294,458.820,450.284
11295,573.863,538.363
11296,823.452,542.818
11297,456.486,444.505
11298,1897.500,404.606
11299,852.353,869.580
11300,786.322,480.222
11301,500.269,581.286
11302,182.763,344.510
11303,447.992,140.069
11304,810.360,464.509
11305,294.470,286.061
11306,614.273,400.715
11307,338.390,424.674
11308,356.832,536.862
11309,369.263,167.800
11310,1605.360,1063.926
11311,688.138,267.983
11312,220.821,80.733
11313,884.952,379.411
11314,556.931,283.760
11315,157.798,217.436
11316,655.838,734.711
11317,1477.940,1390.320
11318,302.582,353.377
11319,325.721,393.056
11320,665.819,548.933
11321,117.328,387.274
11322,283.091,360.891
11323,3420.640,1165.518
11324,272.319,312.322
11325,282.568,202.516
11326,430.769,198.046
11327,377.582,201.322
11328,302.143,207.255
11329,1052.500,1345.568
11330,711.081,673.696
11331,398.177,761.205
11332,1245.740,560.694
11333,344.920,457.418
11334,679.070,971.576
11335,760.664,498.744
11336,777.986,405.913
11337,406.316,203.656
11338,283.056,179.058
11339,419.017,166.440
11340,1099.560,1050.814
11341,353.681,150.720
11342,401.522,180.520
11343,1806.140,1435.855
11344,2585.380,541.701
11345,250.821,265.725
11346,2219.280,228.187
11347,3310.060,269.939
11348,544.135,304.409
11349,2444.530,569.484
11350,1941.560,1297.436
11351,350.558,300.355
11352,513.870,504.473
11353,286.039,317.192
11354,514.448,446.250
11355,859.048,1254.074
11356,958.234,793.080
11357,1071.170,386.458
11358,398.433,33.927
11359,392.464,380.915
11360,574.903,505.784
11361,887.868,1422.782
11362,4724.580,1352.774
11363,608.222,291.134
11364,304.835,301.260
11365,690.295,335.668
11366,1028.820,509.550
11367,1183.000,620.636
11368,733.206,1097.035
11369,685.044,954.185
11370,295.034,459.115
11371,259.646,349.761
11372,1006.060,1375.660
11373,1204.660,574.016
11374,258.279,235.306
11375,499.136,124.020
11376,249.850,304.226
11377,276.660,242.577
11378,304.906,410.384
11379,345.477,39.535
11380,425.397,130.173
11381,1391.950,1525.015
11382,223.460,337.386
11383,1182.840,653.761
11384,2161.810,574.332
11385,858.939,492.460
11386,395.505,405.578
