,TrueEnergy,DNNEnergy
9169,914.872,633.064
9170,339.437,461.063
9171,341.316,388.393
9172,454.148,668.996
9173,358.045,111.427
9174,634.322,560.077
9175,324.609,327.447
9176,502.144,781.805
9177,307.161,216.949
9178,461.975,401.807
9179,635.335,243.921
9180,274.717,164.451
9181,190.430,214.608
9182,756.123,843.175
9183,354.506,462.887
9184,362.469,693.041
9185,351.355,741.157
9186,370.740,372.790
9187,473.686,452.695
9188,354.762,338.899
9189,736.911,594.022
9190,547.921,677.765
9191,458.820,420.118
9192,573.863,428.452
9193,823.452,440.793
9194,456.486,438.006
9195,852.353,779.616
9196,786.322,443.380
9197,500.269,662.538
9198,182.763,270.890
9199,447.992,209.844
9200,810.360,600.768
9201,294.470,257.033
9202,614.273,374.418
9203,338.390,387.926
9204,356.832,366.448
9205,369.263,237.915
9206,688.138,253.346
9207,220.821,138.733
9208,884.952,363.093
9209,556.931,267.195
9210,157.798,220.311
9211,655.838,736.257
9212,302.582,302.158
9213,325.721,425.506
9214,665.819,597.194
9215,117.328,363.833
9216,283.091,272.949
9217,272.319,284.097
9218,282.568,223.875
9219,430.769,229.677
9220,377.582,263.015
9221,302.143,213.084
9222,711.081,467.877
9223,398.177,795.915
9224,344.920,451.999
9225,679.070,860.249
9226,760.664,385.841
9227,777.986,269.736
9228,406.316,261.429
9229,283.056,233.188
9230,419.017,253.725
9231,353.681,224.206
9232,401.522,234.625
9233,250.821,244.243
9234,544.135,344.724
9235,350.558,242.317
9236,513.870,506.150
9237,286.039,356.880
9238,514.448,372.028
9239,859.048,748.783
9240,958.234,678.522
9241,398.433,92.159
9242,392.464,568.236
9243,574.903,358.135
9244,887.868,1057.720
9245,608.222,321.500
9246,304.835,278.087
9247,690.295,538.323
9248,733.206,898.481
9249,685.044,867.333
9250,295.034,385.918
9251,259.646,290.411
9252,258.279,233.200
9253,499.136,161.048
9254,249.850,269.528
9255,276.660,249.312
9256,304.906,417.777
9257,345.477,207.542
9258,425.397,152.814
9259,223.460,273.249
9260,858.939,459.761
9261,395.505,354.070
9262,263.680,227.185
9263,717.554,451.472
9264,277.985,217.134
9265,269.159,203.484
9266,878.981,378.510
9267,476.909,231.455
9268,646.216,878.093
9269,470.830,373.901
9270,494.295,450.651
9271,882.721,299.227
9272,770.404,1025.340
9273,806.519,804.986
9274,613.818,737.745
9275,820.849,499.344
9276,366.295,276.001
9277,598.785,574.768
9278,407.867,408.888
9279,451.694,437.346
9280,595.331,893.845
9281,485.217,851.059
9282,273.190,237.338
9283,384.971,249.483
9284,354.884,214.630
9285,296.758,271.708
9286,586.595,877.053
9287,249.343,354.487
9288,323.839,189.158
9289,816.149,474.002
9290,666.964,947.354
9291,481.728,409.375
9292,259.120,251.815
9293,255.151,218.282
9294,260.738,163.656
9295,529.737,767.265
9296,959.216,265.439
9297,165.036,322.450
9298,509.556,686.172
9299,296.996,191.158
9300,521.440,379.616
9301,590.252,298.488
9302,515.801,638.204
9303,348.492,395.944
9304,405.757,356.302
9305,341.817,326.121
9306,445.150,326.289
9307,486.467,493.922
9308,307.884,229.079
9309,446.978,813.933
9310,335.484,492.344
9311,542.850,459.317
9312,658.129,632.077
9313,459.091,331.422
9314,871.824,376.697
9315,332.346,250.880
9316,391.402,332.961
9317,995.146,954.263
9318,420.584,722.842
9319,287.792,287.683
9320,652.452,406.556
9321,420.248,385.184
9322,475.534,564.208
9323,482.247,870.951
9324,741.097,230.933
9325,328.490,447.871
9326,427.576,297.030
9327,400.814,454.792
9328,591.232,925.172
9329,191.981,317.169
9330,314.580,276.846
9331,297.560,274.649
9332,391.560,335.325
9333,412.721,506.316
9334,293.302,317.603
9335,444.184,382.000
9336,848.567,308.996
9337,571.517,879.049
9338,568.161,692.739
9339,453.281,352.983
9340,659.168,410.365
9341,570.817,379.696
9342,824.265,612.227
9343,702.524,336.791
9344,301.085,256.823
9345,944.682,470.643
9346,372.531,391.213
9347,550.635,479.868
9348,709.789,296.179
9349,341.816,398.606
9350,215.140,204.148
9351,374.577,312.547
9352,449.358,285.286
9353,753.744,715.417
9354,285.829,215.481
9355,743.933,1153.310
9356,376.376,289.861
9357,831.063,1073.324
9358,328.609,305.479
9359,439.712,307.446
9360,374.905,313.517
9361,573.692,508.354
9362,482.845,763.546
9363,155.461,203.741
9364,280.797,265.135
9365,446.273,875.769
9366,951.847,550.585
9367,661.051,362.317
9368,382.886,717.143
9369,371.771,409.809
9370,938.595,418.945
9371,345.425,358.680
9372,876.980,981.686
9373,240.776,242.292
9374,409.624,478.933
9375,756.997,558.712
9376,599.125,285.793
9377,280.129,265.094
9378,522.687,298.222
9379,726.815,942.013
9380,313.812,333.490
9381,829.601,940.559
9382,438.980,590.029
9383,479.275,498.057
9384,868.037,529.527
9385,286.599,308.668
9386,860.739,400.572
9387,302.882,342.466
9388,499.291,708.656
9389,350.112,388.738
9390,340.076,252.060
9391,305.130,380.950
9392,377.871,533.154
9393,632.063,434.517
9394,371.027,241.131
9395,489.133,384.982
9396,304.206,393.521
9397,392.684,390.380
9398,553.941,693.471
9399,322.691,206.082
9400,802.469,574.619
9401,260.288,241.984
9402,262.145,238.638
9403,263.076,220.644
9404,384.357,371.307
9405,335.238,809.406
9406,350.912,439.120
9407,728.313,304.558
9408,278.782,287.084
9409,320.707,361.502
9410,349.746,272.515
9411,343.631,229.310
9412,399.807,668.040
9413,310.930,138.722
9414,520.744,417.242
9415,628.407,318.233
9416,365.221,496.655
9417,329.253,236.301
9418,357.994,235.149
9419,230.565,300.586
9420,453.271,509.870
9421,306.507,225.724
9422,371.559,303.948
9423,862.380,917.084
9424,389.730,302.359
9425,337.417,292.504
9426,367.004,373.468
9427,429.965,382.045
9428,537.753,431.899
9429,318.171,335.089
9430,384.093,661.431
9431,293.683,226.327
9432,242.028,249.074
9433,292.964,264.413
9434,896.581,1095.369
9435,287.961,265.167
9436,798.112,312.367
9437,502.980,541.529
9438,674.526,591.478
9439,247.954,268.458
9440,260.177,271.708
9441,424.775,413.301
9442,349.128,63.201
9443,456.486,387.292
9444,700.135,736.832
9445,574.889,222.608
9446,194.579,311.483
9447,768.477,328.957
9448,688.475,846.293
9449,787.683,826.346
9450,320.583,202.630
9451,405.375,279.100
9452,265.610,296.659
9453,784.647,903.251
9454,506.946,483.999
9455,341.631,350.851
9456,431.488,341.918
9457,385.448,330.038
9458,393.063,792.175
9459,225.731,224.397
9460,498.315,308.601
9461,428.359,331.557
9462,521.133,443.409
9463,843.791,531.718
9464,229.944,278.120
9465,308.378,362.096
9466,615.180,580.192
9467,425.728,173.522
9468,408.329,546.368
9469,314.447,232.272
9470,607.479,516.013
9471,907.744,440.433
9472,335.878,557.314
9473,517.852,370.640
9474,407.500,275.670
9475,572.247,794.866
9476,337.174,216.118
9477,402.461,627.646
9478,473.067,455.555
9479,471.741,220.143
9480,326.457,229.781
9481,542.152,730.102
9482,925.690,389.117
9483,693.918,282.636
9484,382.760,764.546
9485,294.406,245.039
9486,244.888,248.035
9487,641.320,823.041
9488,394.484,388.825
9489,852.806,360.630
9490,508.053,157.632
9491,346.465,338.355
9492,870.623,939.192
9493,382.041,450.004
9494,315.607,221.221
9495,380.262,453.311
9496,576.933,210.543
9497,783.987,911.372
9498,260.308,258.822
9499,404.917,872.773
9500,373.679,641.824
9501,885.813,556.635
9502,737.780,378.730
9503,249.926,239.218
9504,672.518,391.770
9505,388.997,682.457
9506,569.889,717.909
9507,265.105,240.767
9508,239.337,175.640
9509,369.708,511.086
9510,729.627,373.067
9511,838.444,863.868
9512,410.851,319.465
9513,273.204,276.761
9514,778.829,949.660
9515,337.592,383.993
9516,269.263,705.501
9517,404.748,230.117
9518,574.483,604.021
9519,267.931,237.103
9520,369.401,374.830
9521,470.553,158.759
9522,464.813,347.233
9523,500.072,314.492
9524,299.820,177.198
9525,744.155,270.522
9526,356.637,377.712
9527,352.329,318.435
9528,607.215,721.590
9529,529.933,901.474
9530,380.068,353.162
9531,290.896,256.000
9532,259.681,204.721
9533,412.712,219.237
9534,334.628,255.228
9535,244.343,243.375
9536,449.007,554.666
9537,299.743,254.817
9538,438.231,675.276
9539,313.947,173.667
9540,380.961,270.237
9541,334.640,316.206
9542,417.885,622.766
9543,803.921,754.607
9544,357.518,358.138
9545,562.381,318.642
9546,347.720,277.702
9547,760.709,883.135
9548,782.910,442.359
9549,294.450,271.840
9550,690.576,553.255
9551,607.594,391.734
9552,811.247,750.785
9553,255.067,249.511
9554,194.064,131.280
9555,546.877,339.132
9556,853.377,814.030
9557,351.857,214.553
9558,939.105,407.158
9559,520.435,263.540
9560,707.116,865.338
9561,789.517,355.061
9562,407.671,472.357
9563,467.867,545.426
9564,904.694,438.111
9565,340.168,319.212
9566,516.467,341.765
9567,403.158,203.315
9568,298.372,349.228
9569,725.171,608.129
9570,840.370,451.378
9571,654.971,895.946
9572,317.048,211.219
9573,266.386,233.118
9574,284.173,191.900
9575,657.025,429.634
9576,287.476,198.776
9577,363.756,367.843
9578,439.811,223.207
9579,400.816,749.954
9580,734.057,228.497
9581,571.326,490.448
9582,647.200,366.085
9583,265.039,149.004
9584,384.326,498.070
9585,484.916,1002.292
9586,448.575,319.159
9587,426.617,353.862
9588,956.880,822.837
9589,433.451,534.722
9590,412.788,345.642
9591,753.446,1000.735
9592,218.135,268.565
9593,436.012,495.699
9594,381.125,320.382
9595,238.902,225.608
9596,250.491,282.995
9597,818.936,977.851
9598,280.218,200.994
9599,469.190,238.403
9600,342.150,273.439
9601,488.679,361.575
9602,487.285,509.293
9603,344.353,613.878
9604,754.868,590.325
9605,433.962,512.576
9606,356.425,288.375
9607,360.986,386.300
9608,255.240,125.197
9609,451.819,627.036
9610,920.515,435.312
9611,292.017,217.488
9612,805.248,498.655
9613,465.878,348.762
9614,297.605,1357.211
9615,356.879,430.528
9616,471.556,342.152
9617,416.127,305.291
9618,924.582,521.040
9619,286.606,196.970
9620,266.693,240.687
9621,419.764,665.003
9622,272.414,376.513
9623,989.717,681.660
9624,480.943,926.717
9625,541.267,590.191
9626,710.558,340.691
9627,655.110,629.063
9628,552.876,296.992
9629,570.773,717.204
9630,313.427,162.618
9631,473.265,344.494
9632,802.278,500.079
9633,447.995,363.861
9634,214.462,365.966
9635,340.138,294.529
9636,341.044,339.733
9637,435.006,807.892
9638,745.046,784.506
9639,912.313,211.879
9640,518.352,659.749
9641,319.160,310.544
9642,908.474,982.568
9643,287.179,301.880
9644,528.998,700.930
9645,312.212,377.823
9646,999.931,675.190
9647,573.038,464.190
9648,187.433,329.497
9649,589.935,532.234
9650,350.864,335.477
9651,318.933,333.345
9652,480.546,480.150
9653,445.902,445.410
9654,562.308,413.775
9655,437.279,249.540
9656,438.480,668.361
9657,904.197,911.910
9658,707.676,386.902
9659,485.754,428.963
9660,428.407,355.999
9661,473.546,727.515
9662,370.355,526.209
9663,425.622,265.325
9664,436.386,140.217
9665,596.839,460.298
9666,154.069,271.100
9667,699.322,388.599
9668,565.930,422.247
9669,323.094,468.514
9670,221.810,266.750
9671,897.062,367.481
9672,240.088,218.140
9673,421.709,471.245
9674,498.083,444.601
9675,548.547,942.409
9676,459.906,482.450
9677,779.819,360.179
9678,448.407,481.214
9679,965.873,640.917
9680,372.792,244.591
9681,269.477,418.421
9682,543.760,317.511
9683,199.209,287.258
9684,331.660,424.799
9685,390.928,405.440
9686,972.774,935.994
9687,235.875,295.346
9688,213.311,226.529
9689,255.474,316.922
9690,472.036,758.094
9691,384.927,413.713
9692,403.229,259.033
9693,539.900,373.419
9694,329.165,538.916
9695,358.509,212.782
9696,267.318,203.406
9697,814.760,566.858
9698,509.575,770.603
9699,786.699,448.615
9700,499.595,884.420
9701,556.338,923.705
9702,468.211,306.919
9703,436.717,332.609
9704,377.183,837.813
9705,272.564,265.761
9706,385.133,298.885
9707,175.459,277.468
9708,458.246,348.945
9709,245.500,150.835
9710,683.134,260.331
9711,502.765,751.148
9712,617.808,630.337
9713,341.280,123.630
9714,578.965,590.168
9715,731.143,874.946
9716,585.879,606.024
9717,703.335,436.704
9718,857.167,685.395
9719,428.558,168.705
9720,234.602,287.668
9721,324.762,345.546
9722,322.587,323.032
9723,449.651,668.152
9724,558.888,414.358
9725,870.161,911.572
9726,453.824,932.427
9727,319.319,287.170
9728,349.259,370.450
9729,279.163,269.473
9730,587.678,951.839
9731,291.690,170.895
9732,383.262,364.299
9733,576.439,934.172
9734,428.198,493.909
9735,991.759,431.330
9736,367.777,222.963
9737,639.098,318.557
9738,751.275,611.984
9739,230.402,393.984
9740,704.574,305.507
9741,920.458,1005.120
9742,241.063,182.340
9743,392.234,596.093
9744,907.413,990.585
9745,424.801,523.541
9746,514.591,532.629
9747,799.140,498.161
9748,401.066,434.881
9749,273.412,197.443
9750,595.198,247.655
9751,317.452,160.374
9752,341.061,250.560
9753,137.819,166.954
9754,840.286,495.614
9755,357.945,241.166
9756,300.284,379.669
9757,290.645,236.267
9758,580.599,992.508
9759,368.159,667.431
9760,369.005,332.474
9761,730.168,529.813
9762,818.034,931.969
9763,381.956,161.883
9764,290.309,220.254
9765,418.290,224.218
9766,652.875,392.799
9767,415.806,258.264
9768,229.701,244.802
9769,272.707,334.284
9770,509.604,435.090
9771,579.946,878.934
9772,982.801,369.703
9773,356.352,175.886
9774,475.734,152.998
9775,665.934,366.801
9776,491.534,380.972
9777,305.055,190.759
9778,307.544,221.346
9779,448.752,468.393
9780,835.257,1038.975
9781,262.680,224.692
9782,592.918,504.913
9783,483.260,509.219
9784,358.702,462.664
9785,468.422,547.911
9786,853.092,189.785
9787,576.339,796.001
9788,839.836,356.845
9789,562.766,574.161
9790,383.457,516.721
9791,847.388,440.642
9792,542.095,900.484
9793,330.399,269.215
9794,530.034,436.185
9795,228.717,118.655
9796,409.511,574.649
9797,935.785,863.572
9798,889.150,338.312
9799,462.807,699.826
9800,362.217,344.271
9801,240.626,253.069
9802,638.641,608.555
9803,442.930,141.985
9804,937.905,777.501
9805,248.550,224.260
9806,299.538,241.560
9807,575.901,268.614
9808,285.486,147.844
9809,434.377,562.356
9810,264.239,280.302
9811,515.559,385.062
9812,251.056,259.363
9813,356.147,408.392
9814,804.819,564.402
9815,614.199,871.835
9816,221.098,277.086
9817,564.458,900.179
9818,744.702,853.874
9819,286.782,1015.002
9820,398.681,394.561
9821,428.538,352.784
9822,488.124,856.839
9823,690.271,1016.527
9824,355.133,208.413
9825,324.301,311.623
9826,367.142,353.855
9827,718.130,759.596
9828,244.108,125.548
9829,370.044,227.365
9830,642.887,929.058
9831,276.764,161.300
9832,292.089,179.953
9833,304.137,281.816
9834,685.333,970.483
9835,190.430,314.200
9836,345.466,276.721
9837,327.552,233.154
9838,307.005,216.303
9839,712.781,644.311
9840,403.844,754.066
9841,347.864,245.730
9842,733.941,525.931
9843,467.431,628.056
9844,440.565,339.312
9845,394.374,340.386
9846,755.956,403.652
9847,609.759,1039.944
9848,442.681,401.402
9849,366.535,357.723
9850,720.082,1009.693
9851,840.779,949.261
9852,348.472,322.980
9853,570.338,603.196
9854,410.544,772.217
9855,478.869,284.274
9856,582.786,275.545
9857,664.472,610.380
9858,829.554,306.123
9859,345.284,323.845
9860,812.079,539.374
9861,290.197,191.166
9862,307.461,210.471
9863,338.707,486.816
9864,979.178,476.412
9865,673.903,316.007
9866,522.227,241.115
9867,344.016,199.833
9868,214.016,241.387
9869,505.731,370.954
9870,440.550,339.628
9871,366.188,326.306
9872,326.190,296.857
9873,267.575,239.695
9874,364.229,377.212
9875,440.697,808.499
9876,753.600,908.145
9877,615.291,987.458
9878,687.276,777.527
9879,644.628,427.546
9880,418.671,371.660
9881,318.138,294.532
9882,595.128,250.272
9883,629.701,497.308
9884,849.502,675.810
9885,350.098,318.398
9886,262.107,186.588
9887,253.405,267.072
9888,340.186,343.172
9889,440.280,618.083
9890,282.854,155.878
9891,176.562,241.939
9892,770.397,911.387
9893,311.574,323.971
9894,624.891,492.100
9895,274.365,221.618
9896,345.522,353.373
9897,320.018,406.277
9898,712.304,350.176
9899,536.286,322.009
9900,486.158,426.402
9901,454.609,326.848
9902,509.203,686.316
9903,408.189,226.269
9904,368.952,278.173
9905,437.545,512.957
9906,264.040,240.294
9907,239.614,157.557
9908,583.209,644.478
9909,682.727,357.171
9910,839.670,553.192
9911,732.572,345.533
9912,854.062,772.942
9913,247.704,271.238
9914,457.617,211.038
9915,315.837,156.080
9916,293.055,331.373
9917,367.640,214.819
9918,525.686,350.864
9919,243.269,285.041
9920,723.555,289.552
9921,495.898,342.929
9922,586.517,323.167
9923,430.998,323.896
9924,532.982,361.814
9925,987.703,873.031
9926,395.507,368.696
9927,361.142,387.480
9928,630.590,361.062
9929,689.048,331.361
9930,847.709,780.169
9931,419.700,390.756
9932,394.537,132.115
9933,442.849,849.582
9934,443.883,432.322
9935,377.675,271.813
9936,494.089,843.342
9937,942.782,541.435
9938,473.300,230.363
9939,469.873,219.377
9940,548.801,484.692
9941,251.459,182.073
9942,376.288,395.062
9943,380.457,424.116
9944,362.680,374.948
9945,242.363,258.888
9946,301.005,198.982
9947,409.691,480.305
9948,936.887,721.454
9949,535.263,393.370
9950,653.037,680.711
9951,408.415,272.798
9952,428.334,580.122
9953,320.831,157.766
9954,476.454,473.862
9955,317.630,313.844
9956,353.624,292.868
9957,612.710,251.856
9958,384.947,314.817
9959,557.219,778.112
9960,698.383,462.761
9961,493.354,909.698
9962,253.707,200.813
9963,526.388,241.716
9964,582.696,868.769
9965,289.146,506.213
9966,862.819,944.559
9967,255.782,229.409
9968,845.195,973.412
9969,452.581,300.977
9970,552.946,297.860
9971,267.864,289.510
9972,265.527,269.702
9973,257.158,221.904
9974,541.859,519.794
9975,740.561,557.361
9976,339.261,345.196
9977,318.567,289.740
9978,501.817,390.042
9979,787.641,921.214
9980,346.118,260.899
9981,351.059,224.411
9982,295.162,257.917
9983,566.045,312.881
9984,788.478,953.406
9985,315.760,264.941
9986,270.844,334.717
9987,283.427,311.987
9988,235.799,278.946
9989,326.183,254.227
9990,387.620,799.955
9991,359.763,365.745
9992,336.699,254.910
9993,318.450,208.843
9994,896.809,612.898
9995,663.073,374.796
9996,337.679,506.810
9997,608.856,626.903
9998,302.382,327.912
9999,596.837,259.240
10000,279.612,175.106
10001,523.297,342.224
10002,513.284,460.056
10003,525.559,864.385
10004,284.901,182.862
10005,404.202,294.050
10006,478.202,496.645
10007,592.579,834.119
10008,878.757,1032.050
10009,381.580,270.984
10010,235.245,210.911
10011,731.832,825.443
10012,285.057,239.048
10013,514.931,372.737
10014,326.878,338.550
10015,433.494,613.921
10016,352.284,239.388
10017,905.338,762.222
10018,331.119,255.330
10019,449.208,459.632
10020,541.993,462.576
10021,483.128,938.741
10022,551.658,407.224
10023,485.021,394.836
10024,572.224,403.967
10025,825.174,641.439
10026,408.268,572.565
10027,915.885,949.727
10028,275.874,222.086
10029,480.537,213.025
10030,563.186,810.447
10031,589.540,880.816
10032,229.052,247.196
10033,590.737,420.054
10034,734.564,871.356
10035,335.691,105.015
10036,393.030,391.277
10037,476.930,593.688
10038,749.656,883.587
10039,502.206,411.992
10040,374.023,367.219
10041,612.859,485.182
10042,585.246,1032.964
10043,430.883,319.412
10044,526.149,545.789
10045,251.081,218.520
10046,464.840,458.023
10047,280.235,180.752
10048,234.606,267.916
10049,796.394,856.010
10050,512.836,293.322
10051,741.739,922.050
10052,917.667,970.716
10053,485.806,263.390
10054,281.251,306.382
10055,382.829,254.356
10056,426.916,480.323
10057,274.581,213.587
10058,209.810,240.621
10059,602.986,424.296
10060,362.197,285.292
10061,420.168,182.566
10062,309.373,326.802
10063,275.751,280.329
10064,788.616,680.504
10065,217.971,144.334
10066,725.907,2331.604
10067,305.158,233.392
10068,389.814,380.765
10069,346.298,300.481
10070,482.028,829.392
10071,635.437,650.467
10072,264.603,223.029
10073,524.118,600.323
10074,259.966,270.743
10075,339.442,529.462
10076,696.469,882.913
10077,487.242,454.230
10078,573.738,686.546
10079,542.472,564.513
10080,298.382,411.349
10081,356.932,160.631
10082,264.277,329.802
10083,579.484,405.709
10084,375.940,452.789
10085,680.220,856.299
10086,703.121,405.025
10087,330.782,423.132
10088,382.085,282.935
10089,484.064,409.892
10090,392.752,149.418
10091,432.273,537.388
10092,415.718,745.395
10093,449.719,332.233
10094,721.627,749.161
10095,659.425,359.965
10096,516.330,751.946
10097,299.721,274.679
10098,444.085,911.710
10099,341.061,215.521
10100,225.206,267.808
10101,867.264,798.429
10102,339.280,462.927
10103,762.963,664.148
10104,504.159,229.799
10105,196.906,225.731
10106,446.825,325.111
10107,560.811,496.819
10108,608.758,185.569
10109,281.499,290.707
10110,877.332,763.153
10111,276.327,325.386
10112,392.428,598.960
10113,599.354,941.971
10114,946.029,692.571
10115,802.154,734.765
10116,564.427,899.908
10117,580.215,534.723
10118,398.835,792.583
10119,856.465,533.251
10120,470.864,341.189
10121,382.239,404.603
10122,357.679,241.061
10123,918.028,497.607
10124,382.134,312.667
10125,355.042,268.759
10126,676.627,349.144
10127,851.155,929.913
10128,555.370,339.379
10129,635.419,726.989
10130,566.456,529.817
10131,548.707,494.679
10132,458.620,337.797
10133,974.398,349.152
10134,683.118,790.048
10135,913.762,307.511
10136,632.923,908.371
10137,161.010,196.798
10138,593.405,891.514
10139,506.987,890.637
10140,242.159,236.975
10141,318.106,196.347
10142,665.585,514.959
10143,792.481,1005.109
10144,830.447,260.135
10145,517.910,767.699
10146,250.343,184.466
10147,900.716,876.175
10148,585.976,823.451
10149,574.200,387.010
10150,616.459,913.564
10151,678.422,331.289
10152,280.855,174.126
10153,227.015,386.718
10154,400.164,248.692
10155,708.371,840.551
10156,371.432,158.548
10157,852.712,368.165
10158,306.542,219.704
10159,428.743,550.869
10160,514.364,849.092
10161,543.802,296.813
10162,737.075,826.456
10163,326.832,228.574
10164,484.432,874.152
10165,446.955,432.931
10166,605.502,362.782
10167,684.594,760.214
10168,399.692,269.602
10169,790.427,857.820
10170,675.756,308.669
10171,297.709,249.396
10172,313.074,200.393
10173,304.058,246.663
10174,280.061,289.200
10175,685.740,911.946
10176,277.544,155.330
10177,334.587,177.320
10178,716.374,469.819
10179,557.670,978.088
10180,239.716,235.051
10181,433.752,731.441
10182,790.083,459.977
10183,339.744,342.503
10184,308.474,208.914
10185,347.873,311.875
10186,364.276,675.453
10187,341.817,407.587
10188,350.089,186.540
10189,350.876,311.970
10190,506.860,187.544
10191,951.693,624.776
10192,392.227,410.805
10193,510.771,557.216
10194,482.189,398.060
10195,396.661,493.837
10196,363.802,230.218
10197,883.248,312.145
10198,380.181,253.055
10199,556.629,565.857
10200,262.965,347.183
10201,539.957,767.686
10202,558.017,629.191
10203,457.617,720.815
10204,882.060,936.884
10205,966.506,341.494
10206,335.754,841.469
10207,355.963,489.009
10208,736.137,532.586
10209,402.442,332.159
10210,332.166,396.025
10211,343.125,350.920
10212,544.573,691.583
10213,569.797,484.255
10214,232.603,262.469
10215,351.609,173.174
10216,276.089,142.766
10217,299.398,173.304
10218,444.101,907.677
10219,416.509,199.241
10220,369.325,454.397
10221,663.629,553.248
10222,810.319,991.165
10223,437.634,178.384
10224,413.953,446.194
10225,481.427,388.227
10226,486.580,913.960
10227,273.386,279.814
10228,988.247,324.203
10229,646.417,320.437
10230,683.644,391.850
10231,347.827,421.705
10232,476.215,423.494
10233,765.958,920.597
10234,454.029,497.122
10235,400.422,728.306
10236,266.514,132.897
10237,658.183,239.200
10238,258.532,270.423
10239,300.193,274.813
10240,388.642,407.677
10241,346.623,301.861
10242,365.850,416.898
10243,589.781,493.953
10244,765.845,432.436
10245,471.895,865.481
10246,631.792,501.706
10247,963.047,427.619
10248,827.073,600.791
10249,339.798,224.375
10250,263.064,184.495
10251,232.461,288.623
10252,377.515,396.203
10253,525.211,636.984
10254,455.614,344.182
10255,426.555,154.893
10256,465.770,394.096
10257,621.919,341.163
10258,383.604,2235.258
10259,318.245,225.849
10260,561.801,441.883
10261,419.987,369.089
10262,553.904,375.317
10263,288.994,398.107
10264,380.004,170.584
10265,464.809,299.641
10266,337.179,393.040
10267,430.447,417.654
10268,366.132,250.407
10269,299.293,341.232
10270,475.232,327.655
10271,241.869,218.760
10272,271.470,299.799
10273,717.646,515.910
10274,271.693,203.676
10275,664.576,334.213
10276,429.579,414.655
10277,321.195,327.315
10278,667.727,806.649
10279,531.825,474.336
10280,912.426,926.326
10281,309.423,356.328
10282,219.498,157.682
10283,652.970,538.122
10284,510.244,696.145
10285,489.895,700.254
10286,426.759,590.611
10287,270.269,214.253
10288,673.184,644.337
10289,377.129,667.273
10290,760.757,645.097
10291,350.401,398.930
10292,299.730,333.585
10293,279.448,228.681
10294,665.885,1028.666
10295,359.876,177.679
10296,756.888,615.854
10297,780.491,487.038
10298,570.636,877.334
10299,778.486,427.775
10300,291.702,487.581
10301,290.686,238.153
10302,520.915,534.518
10303,259.582,375.561
10304,774.855,944.906
10305,320.635,282.773
10306,215.087,324.594
10307,278.966,195.215
10308,353.758,306.142
10309,329.827,473.462
10310,368.898,510.364
10311,976.372,434.534
10312,374.603,315.493
10313,735.456,903.046
10314,547.857,233.644
10315,345.408,293.237
10316,243.711,193.212
10317,318.098,198.104
10318,341.376,244.145
10319,908.164,654.535
10320,367.558,345.748
10321,434.702,141.913
10322,341.811,372.556
10323,580.779,468.920
10324,807.099,757.057
10325,433.823,319.785
10326,368.017,362.414
10327,981.239,814.756
10328,258.073,279.518
10329,360.410,407.136
10330,393.074,461.504
10331,553.550,311.489
10332,364.204,261.802
10333,493.682,752.134
10334,417.502,734.476
10335,958.821,696.490
10336,586.153,462.919
10337,504.859,1017.949
10338,410.548,445.329
10339,939.404,564.190
10340,861.194,479.232
10341,285.999,249.391
10342,359.401,319.671
10343,701.464,572.642
10344,680.450,338.477
10345,298.471,226.341
10346,690.772,474.638
10347,682.119,884.047
10348,268.926,165.786
10349,244.694,259.242
10350,894.386,594.744
10351,431.879,230.283
10352,457.676,800.716
10353,763.361,305.485
10354,357.224,540.384
10355,293.652,298.745
10356,397.399,483.818
10357,378.107,409.156
10358,359.263,340.909
10359,814.523,321.402
10360,210.283,768.329
10361,378.368,540.369
10362,510.720,343.291
10363,559.053,880.710
10364,568.560,435.083
10365,229.375,216.556
10366,495.248,820.897
10367,465.336,359.711
10368,350.459,325.019
10369,238.192,274.226
10370,335.764,322.058
10371,606.665,865.761
10372,272.635,258.732
10373,536.442,323.063
10374,599.349,687.228
10375,310.686,336.533
10376,498.409,378.793
10377,402.277,269.588
10378,228.220,153.027
10379,964.009,800.774
10380,314.376,380.255
10381,448.899,433.182
10382,959.042,818.466
10383,307.371,245.488
10384,203.050,166.127
10385,615.760,480.096
10386,700.325,873.025
10387,890.425,199.658
10388,275.504,342.517
10389,358.045,368.315
10390,700.150,842.377
10391,732.606,657.927
10392,289.424,233.624
10393,736.958,977.254
10394,311.816,319.598
10395,350.075,580.929
10396,230.302,155.838
10397,490.631,803.669
10398,392.841,496.748
10399,196.847,298.773
10400,966.614,555.027
10401,390.360,709.035
10402,367.943,425.530
10403,542.222,793.904
10404,296.928,440.327
10405,344.035,396.288
10406,804.654,356.705
10407,834.832,1011.835
10408,595.582,340.879
10409,406.474,360.441
10410,421.790,484.214
10411,563.128,846.985
10412,350.638,211.303
10413,958.082,397.747
10414,830.336,274.001
10415,432.709,480.101
10416,317.128,142.279
10417,617.887,1081.115
10418,236.051,267.735
10419,422.346,268.726
10420,414.160,609.054
10421,359.867,651.397
10422,506.247,815.569
10423,513.613,836.485
10424,313.990,196.246
10425,526.090,574.103
10426,971.985,970.437
10427,829.130,210.389
10428,468.002,301.131
10429,205.493,223.035
10430,324.876,292.736
10431,564.121,504.136
10432,562.744,277.874
10433,539.112,385.314
10434,882.644,436.283
10435,754.776,448.840
10436,364.378,115.958
10437,363.081,302.142
